,Product_ID,Average_rating,Minimum_ratings,Maximum_rating,ONE_Star_Rating,TWO_Star_Rating,THREE_Star_Rating,FOUR_Star_Rating,FIVE_Star_Rating,Total_ratings
20869,B00KNAOGF2,3,1,5,1,0,1,1,4,4
20870,B00KNBD4T0,3,1,5,2,0,1,3,5,9
20871,B00KNBGWD0,3,1,5,1,0,1,16,3,10
20872,B00KNEE7S4,5,5,5,2,0,3,1,3,3
20873,B00KNG5TJ8,4,1,5,9,0,12,3,85,14
20874,B00KNJJPSG,4,1,5,1,0,2,6,3,219
20875,B00KNL94N0,4,3,5,8,0,3,1,3,10
20876,B00KNL99HG,4,4,5,2,0,7,3,7,4
20877,B00KNMMY04,3,1,5,1,0,1,1,1,19
20878,B00KNMTG4Q,5,5,5,2,0,1,2,63,5
20879,B00KNMTHFO,4,4,5,1,0,2,2,3,3
20880,B00KNNM2NW,4,3,5,1,0,1,2,5,20
20881,B00KNOJHM0,4,3,5,3,0,3,11,11,13
20882,B00KNOYAZE,4,1,5,2,0,1,2,4,21
20883,B00KNP6R7M,4,4,5,2,0,1,2,5,6
20884,B00KNPFNF4,3,1,5,1,0,2,2,1,3
20885,B00KNPHN7K,4,1,5,5,0,1,2,1,45
20886,B00KNPIE3W,5,5,5,1,0,4,3,3,3
20887,B00KNQ60TQ,4,3,5,1,0,1,1,6,12
20888,B00KNQA1Z0,2,1,5,1,0,3,1,3,4
20889,B00KNSVV6G,4,3,5,1,0,2,1,2,2
20890,B00KNSVVK2,4,3,5,1,0,1,2,2,4
20891,B00KNTQ4PI,4,4,5,3,0,2,5,4,5
20892,B00KNU98XC,4,1,5,1,0,6,1,11,19
20893,B00KNU9L1Q,4,1,5,2,0,13,1,10,33
20894,B00KNUILKS,4,4,5,1,0,2,2,1,7
20895,B00KNVI0DK,4,3,5,1,0,2,2,2,6
20896,B00KNYDRV2,4,4,5,1,0,1,1,1,12
20897,B00KNYOYC8,4,4,5,2,0,1,2,5,13
20898,B00KO1ROW2,4,1,5,1,0,2,2,6,16
20899,B00KO1UKUK,3,1,5,1,0,1,1,318,12
20900,B00KO2XY02,3,1,5,4,0,1,9,7,25
20901,B00KO4OXPU,4,1,5,1,0,1,2,4,80
20902,B00KO4P61U,4,3,5,1,0,8,1,7,9
20903,B00KO4SBR6,4,2,5,2,0,1,6,6,47
20904,B00KO5IG5M,4,1,5,1,0,1,14,2,15
20905,B00KO60RXK,3,1,5,1,0,3,1,3,24
20906,B00KO60ZA0,4,1,5,3,0,1,3,10,6
20907,B00KO62BXO,4,4,5,1,0,1,2,3,5
20908,B00KO71XVO,4,1,5,1,0,1,3,49,140
20909,B00KO7UCNY,2,1,5,1,0,3,4,3,6
20910,B00KO7ZOLO,4,2,5,1,0,1,1,3,18
20911,B00KO8LFPM,4,3,5,1,0,2,1,4,14
20912,B00KOAQGF4,4,1,5,1,0,3,1,1,9
20913,B00KOBZR6C,5,5,5,2,0,1,3,5,3
20914,B00KOCA0WC,4,1,5,1,0,1,1,10,19
20915,B00KODI4YW,4,2,5,1,0,1,7,18,5
20916,B00KOGTYFM,4,1,5,4,0,1,2,12,20
20917,B00KOIGZES,4,2,5,2,0,3,10,14,31
20918,B00KOIH0OC,4,1,5,1,0,3,1,9,91
20919,B00KOJZSLI,3,1,5,2,0,1,2,4,10
20920,B00KOKCLRG,4,4,5,1,0,1,1,8,3
20921,B00KOKMTT6,4,1,5,2,0,1,2,5,15
20922,B00KOL8584,3,1,5,1,0,1,2,19,3
20923,B00KOOBR1I,4,3,5,1,0,1,1,28,10
20924,B00KOOE5SK,3,1,5,3,0,2,1,6,27
20925,B00KOQ85H0,4,3,5,1,0,1,1,4,34
20926,B00KOSIFZ0,4,3,5,1,0,1,10,4,6
20927,B00KOUJPX4,4,4,5,2,0,2,5,4,6
20928,B00KOUQW62,4,1,5,1,0,1,2,2,5
20929,B00KOUT09S,4,3,5,1,0,5,4,4,15
20930,B00KOVXWD2,4,1,5,1,0,3,2,5,16
20931,B00KOWLV9I,5,5,5,1,0,4,4,4,4
20932,B00KOWX3I0,4,2,5,1,0,4,2,3,9
20933,B00KOX6A2K,4,1,5,1,0,8,3,3,9
20934,B00KOX6JVM,4,2,5,2,0,2,2,5,4
20935,B00KOZK9Y8,4,3,5,5,0,2,1,1,11
20936,B00KOZNJXG,4,2,5,1,0,5,1,5,25
20937,B00KP474O6,4,1,5,1,0,1,2,137,53
20938,B00KP54RWC,4,2,5,2,0,1,1,5,19
20939,B00KP60EZ0,4,3,5,1,0,1,1,5,3
20940,B00KP7KKN0,4,1,5,1,0,1,3,4,30
20941,B00KPAXXC2,5,5,5,5,0,1,1,20,3
20942,B00KPBH66K,4,2,5,1,0,1,1,1,9
20943,B00KPC2ENE,4,1,5,2,0,1,1,12,34
20944,B00KPC3M9O,4,3,5,4,0,1,2,5,6
20945,B00KPC81W2,4,1,5,4,0,2,1,2,10
20946,B00KPE91XI,4,1,5,1,0,3,2,2,21
20947,B00KPE91YM,5,5,5,2,0,1,3,4,4
20948,B00KPE920U,4,2,5,3,0,1,1,53,14
20949,B00KPHDZPK,4,2,5,1,0,1,2,2,8
20950,B00KPHE0VI,1,1,2,2,0,2,7,36,3
20951,B00KPHE1B2,3,1,5,1,0,1,2,8,23
20952,B00KPIQRMW,4,3,5,1,0,1,1,1,8
20953,B00KPIR1VI,4,1,5,1,0,2,1,2,22
20954,B00KPIR3NE,5,5,5,2,0,1,20,31,4
20955,B00KPIR3NY,3,1,5,1,0,1,2,16,11
20956,B00KPJGO7Y,4,4,5,1,0,2,7,3,8
20957,B00KPPP7XA,3,1,4,3,0,2,2,6,5
20958,B00KPRVIX6,4,1,5,2,0,1,2,8,73
20959,B00KPRVPK2,4,1,5,2,0,1,1,2,166
20960,B00KPRVUGG,3,1,5,1,0,1,2,51,5
20961,B00KPV7AZM,4,3,5,1,0,3,3,54,6
20962,B00KPV7B0Q,4,1,5,2,0,1,1,2,43
20963,B00KPWSU82,4,1,5,4,0,8,1,4,32
20964,B00KPX8A5Y,3,2,5,1,0,2,2,27,5
20965,B00KPXTLLG,4,1,5,3,0,9,1,13,26
20966,B00KPY7T50,4,1,5,1,0,2,1,93,4
20967,B00KQ0HEYO,4,1,5,1,0,1,1,40,32
20968,B00KQ0HF7U,3,1,5,3,0,1,2,5,13
20969,B00KQ1IVT0,4,1,5,1,0,3,6,28,29
20970,B00KQ2A818,3,1,5,3,0,1,2,4,8
20971,B00KQ45B9K,4,1,5,1,0,3,3,4,75
20972,B00KQ4K1G8,5,5,5,1,0,4,2,9,2
20973,B00KQ4T0HE,4,1,5,1,0,2,1,19,129
20974,B00KQ828JM,4,3,5,1,0,1,3,5,4
20975,B00KQ8JMM8,4,1,5,1,0,4,2,8,4
20976,B00KQAHWE6,4,4,5,2,0,1,2,2,3
20977,B00KQCHRQW,4,2,5,1,0,1,3,28,4
20978,B00KQFSCS6,4,1,5,2,0,2,1,7,8
20979,B00KQG6BMY,4,2,5,1,0,1,1,4,13
20980,B00KQGW56K,3,1,5,2,0,2,5,24,20
20981,B00KQH4J6S,4,1,5,2,0,7,1,86,5
20982,B00KQKATH8,4,1,5,4,0,1,2,4,160
20983,B00KQSBZL4,4,3,5,2,0,1,6,3,5
20984,B00KQSDFIU,4,4,5,2,0,1,1,7,12
20985,B00KQSFCAY,3,2,5,3,0,5,8,10,3
20986,B00KQT0Q68,3,1,5,1,0,1,3,4,12
20987,B00KQT51LS,4,1,5,1,0,1,2,7,8
20988,B00KQT64WI,4,4,5,1,0,3,6,4,5
20989,B00KQT7FJ4,4,1,5,1,0,1,1,3,7
20990,B00KQU8URY,3,1,5,1,0,1,4,2,6
20991,B00KQVP166,4,1,5,1,0,6,1,22,8
20992,B00KQVP16G,4,1,5,3,0,2,4,41,46
20993,B00KQW1X1C,4,4,5,3,0,7,3,28,5
20994,B00KQW6AB0,4,3,5,1,0,1,2,1,6
20995,B00KQX0P3S,4,4,5,1,0,2,4,19,3
20996,B00KQX4Y62,4,4,5,1,0,2,3,6,3
20997,B00KQYXGUQ,4,2,5,1,0,1,1,3,11
20998,B00KQZBJH2,3,1,5,3,0,1,5,1,4
20999,B00KQZMCJ6,4,1,5,1,0,1,4,164,38
21000,B00KQZWLQA,4,2,5,1,0,1,1,21,8
21001,B00KR0VD72,4,3,5,1,0,1,10,3,4
21002,B00KR0VGAG,4,3,5,1,0,1,2,2,7
21003,B00KR0VJVM,4,1,5,1,0,1,2,3,34
21004,B00KR1ZORQ,3,1,5,1,0,1,1,1,6
21005,B00KR1ZOXU,3,2,5,1,0,2,2,19,9
21006,B00KR2718A,4,1,5,2,0,2,1,8,50
21007,B00KR44GTU,4,4,5,3,0,1,12,5,3
21008,B00KR44GWW,4,1,5,5,0,4,2,1,9
21009,B00KR44HSU,4,3,5,1,0,2,1,6,21
21010,B00KR44IZM,4,4,5,1,0,1,5,2,5
21011,B00KR44J24,4,3,5,3,0,2,1,3,7
21012,B00KR44JVK,4,3,5,2,0,2,7,4,5
21013,B00KR4CTXU,5,5,5,2,0,3,8,6,2
21014,B00KR51U2A,5,5,5,1,0,7,2,2,4
21015,B00KR5JD6K,4,2,5,4,0,1,4,13,9
21016,B00KR5JNY2,4,4,5,4,0,2,2,7,4
21017,B00KR5JQM6,4,3,5,1,0,1,9,3,8
21018,B00KR6R6KE,5,5,5,3,0,1,3,3,4
21019,B00KR79AZM,3,2,5,2,0,2,3,42,5
21020,B00KR8KNDO,4,4,5,1,0,1,1,12,7
21021,B00KR8O96G,4,3,5,1,0,1,1,25,4
21022,B00KR94000,5,5,5,2,0,2,5,9,4
21023,B00KR9FT4Q,4,1,5,2,0,13,1,29,97
21024,B00KR9NPEW,4,4,5,1,0,1,6,30,4
21025,B00KRAZIP0,4,3,5,1,0,1,12,34,5
21026,B00KRFDUN2,4,1,5,5,0,1,1,19,16
21027,B00KRFYKEA,4,1,5,3,0,2,4,5,27
21028,B00KRHZ6GY,4,3,5,1,0,2,1,9,35
21029,B00KRHZ90W,4,2,5,1,0,7,10,14,4
21030,B00KRHZHRC,4,3,5,1,0,2,1,19,10
21031,B00KRHZLK0,5,5,5,1,0,2,1,12,5
21032,B00KRJQTSQ,4,1,5,2,0,2,1,4,13
21033,B00KRKJ43W,4,1,5,1,0,1,5,9,67
21034,B00KRKT0KE,3,3,3,5,0,1,4,5,1
21035,B00KRLDWW0,4,4,5,2,0,1,1,126,4
21036,B00KRMLP6O,4,1,5,1,0,3,1,9,10
21037,B00KRMTPOS,4,3,5,2,0,1,5,21,14
21038,B00KRN7LVQ,4,1,5,1,0,1,2,7,100
21039,B00KRNWNT6,4,1,5,1,0,3,1,6,71
21040,B00KROFWWK,3,1,5,1,0,2,1,7,6
21041,B00KROQE5Y,3,1,5,2,0,2,12,4,8
21042,B00KRPDAZU,3,1,5,2,0,1,1,2,4
21043,B00KRQW9D8,5,5,5,1,0,1,1,1,4
21044,B00KRQWVKE,5,5,5,1,0,1,1,2,4
21045,B00KRS4FZG,4,4,5,5,0,1,2,1,6
21046,B00KRS5OU6,3,1,5,13,0,5,2,5,4
21047,B00KRU6P2U,3,1,5,1,0,1,3,3,8
21048,B00KRUX7JE,4,4,5,1,0,1,1,6,8
21049,B00KRWQNFM,4,4,5,1,0,1,3,1,13
21050,B00KS0Y486,3,1,5,3,0,1,3,8,8
21051,B00KS0Y4GS,4,3,5,1,0,1,2,2,5
21052,B00KS1TCLE,4,4,5,1,0,1,1,14,4
21053,B00KS2MJGS,4,1,5,3,0,1,2,6,23
21054,B00KS2UA6Y,4,1,5,5,0,2,1,21,18
21055,B00KS2WB2K,4,3,5,2,0,1,2,2,8
21056,B00KS3QPI0,4,4,5,1,0,1,4,2,4
21057,B00KS3R3A4,4,3,5,1,0,4,3,3,7
21058,B00KS4G1VA,4,4,5,7,0,9,1,3,14
21059,B00KS5AV7E,3,1,5,3,0,5,2,7,3
21060,B00KSDH6N8,1,1,2,1,0,1,1,2,3
21061,B00KSFGKJC,4,2,5,1,0,2,1,4,12
21062,B00KSHDD1I,3,1,5,3,0,1,2,5,46
21063,B00KSJVN4K,5,5,5,1,0,1,1,7,6
21064,B00KSK58YU,4,1,5,4,0,7,1,9,76
21065,B00KSK5APC,4,2,5,1,0,1,1,9,3
21066,B00KSLH6TE,1,1,1,1,0,24,3,2,4
21067,B00KSMBVXA,4,2,5,1,0,10,2,2,17
21068,B00KSMCWBK,4,1,5,1,0,1,4,2,90
21069,B00KSO8UKA,4,2,5,1,0,3,2,2,16
21070,B00KSO94RS,4,1,5,1,0,1,2,2,33
21071,B00KSP2D70,4,3,5,4,0,6,3,3,8
21072,B00KSPT15M,3,1,5,1,0,3,3,5,11
21073,B00KSQ88U0,4,1,5,2,0,1,1,11,8
21074,B00KSQQQN6,4,4,5,1,0,5,1,5,3
21075,B00KSR0636,4,2,5,1,0,2,1,4,38
21076,B00KSRAWT4,4,3,5,1,0,1,3,2,26
21077,B00KST2CV8,3,1,5,3,0,1,1,3,8
21078,B00KSTC3WG,3,1,5,1,0,6,2,10,35
21079,B00KSU9CY2,4,3,5,1,0,1,5,7,5
21080,B00KSUDW66,4,1,5,2,0,1,3,4,19
21081,B00KSUSMWK,4,1,5,1,0,1,1,13,10
21082,B00KSVAXEE,4,1,5,3,0,4,1,9,18
21083,B00KSWORLS,3,1,5,1,0,1,1,28,9
21084,B00KSZJ0BM,4,1,5,2,0,2,13,13,21
21085,B00KT08KVC,4,2,5,4,0,1,24,7,14
21086,B00KT17TZ4,4,2,5,2,0,2,2,4,6
21087,B00KT18YH6,3,1,5,2,0,1,9,1,6
21088,B00KT1B7AW,4,1,5,2,0,1,1,3,13
21089,B00KT1GUQS,4,2,5,1,0,2,8,22,13
21090,B00KT1GUTU,4,1,5,1,0,2,1,4,13
21091,B00KT1GVJ4,3,1,5,1,0,4,1,3,6
21092,B00KT1NDWW,3,1,5,1,0,1,1,2,5
21093,B00KT26W0G,4,1,5,2,0,2,2,1,22
21094,B00KT26W0Q,4,1,5,1,0,5,22,14,17
21095,B00KT29XU2,4,4,5,2,0,2,1,3,7
21096,B00KT35L7A,3,1,5,3,0,1,4,3,7
21097,B00KT35L8E,3,1,5,1,0,1,1,3,31
21098,B00KT4E92M,4,2,5,1,0,2,2,19,12
21099,B00KT4FEUS,3,1,5,2,0,1,1,9,9
21100,B00KT5XGO8,5,5,5,1,0,2,3,22,8
21101,B00KT7RHNC,4,1,5,1,0,7,1,8,159
21102,B00KTE8QQC,3,1,5,1,0,4,1,8,8
21103,B00KTE8QSA,4,1,5,1,0,4,1,68,13
21104,B00KTE8QT4,4,2,5,1,0,10,1,4,9
21105,B00KTE8QTY,3,1,5,2,0,1,1,9,6
21106,B00KTE8R3O,3,2,5,1,0,2,2,8,7
21107,B00KTEUAQQ,3,1,5,1,0,1,1,4,20
21108,B00KTGRU4Y,4,1,5,2,0,3,12,10,22
21109,B00KTHENH0,4,4,5,1,0,1,2,5,3
21110,B00KTHKDAG,4,3,5,2,0,2,1,4,6
21111,B00KTHYKSM,3,1,5,2,0,1,2,12,16
21112,B00KTI2CA4,4,2,5,1,0,2,3,3,14
21113,B00KTKAQC8,4,1,5,2,0,1,3,3,7
21114,B00KTLTSVW,4,2,5,1,0,1,1,4,6
21115,B00KTNTYUU,3,3,5,2,0,1,2,4,4
21116,B00KTOBGMI,3,1,5,1,0,1,2,6,8
21117,B00KTPDILY,3,1,5,1,0,2,1,8,15
21118,B00KTPRT7S,5,5,5,2,0,2,2,3,4
21119,B00KTPU2WC,1,1,5,1,0,1,1,11,6
21120,B00KTSK27Y,4,1,5,3,0,1,2,6,20
21121,B00KTSK9QS,5,5,5,1,0,3,3,2,4
21122,B00KTSKC7Y,3,3,5,1,0,1,1,6,5
21123,B00KTSKLWA,4,4,5,3,0,7,2,1,7
21124,B00KTT1HAO,4,1,5,1,0,1,4,5,81
21125,B00KTT5RTQ,4,4,5,1,0,1,1,7,5
21126,B00KTU4318,4,3,5,2,0,1,1,6,13
21127,B00KTU7VTY,4,1,5,1,0,3,2,6,13
21128,B00KTUWSSI,4,1,5,2,0,2,1,2,10
21129,B00KTVBXBU,4,2,5,3,0,1,1,4,17
21130,B00KTVCNIW,4,4,5,4,0,7,8,29,9
21131,B00KTWN2PE,4,3,5,5,0,1,2,1,10
21132,B00KTZKRP4,3,1,5,2,0,2,2,3,84
21133,B00KU0GHN4,3,1,5,1,0,3,1,4,5
21134,B00KU24RRK,3,1,5,9,0,1,1,5,20
21135,B00KU547JA,5,5,5,1,0,3,2,3,6
21136,B00KUA4BY6,4,4,5,4,0,1,3,3,6
21137,B00KUI6ES4,4,4,5,2,0,5,2,4,6
21138,B00KUI6VPK,4,3,5,1,0,1,1,28,4
21139,B00KUJE994,2,1,5,1,0,3,4,8,5
21140,B00KUJRVO4,4,2,5,1,0,1,5,6,5
21141,B00KUKH1KW,4,3,5,1,0,1,3,14,7
21142,B00KUMEQKS,4,1,5,4,0,1,1,4,14
21143,B00KUMKQ66,5,5,5,1,0,1,1,12,7
21144,B00KUQK2MK,4,4,5,7,0,2,1,16,5
21145,B00KUSK9D0,4,1,5,1,0,6,2,4,11
21146,B00KUTYUH0,4,1,5,1,0,1,4,60,10
21147,B00KUV8740,4,1,5,1,0,1,1,2,33
21148,B00KUXLVI2,4,1,5,1,0,1,1,2,6
21149,B00KUYCDHO,4,4,5,1,0,1,1,10,6
21150,B00KUZK3R0,3,1,5,3,0,1,1,103,3
21151,B00KUZK4NS,3,1,5,1,0,3,4,2,6
21152,B00KUZK6JA,4,2,5,2,0,1,3,6,7
21153,B00KUZK82U,3,1,5,1,0,1,10,3,5
21154,B00KUZKAKA,2,1,5,2,0,2,1,2,8
21155,B00KV3HFJA,3,2,5,1,0,1,3,15,5
21156,B00KV4O5LA,4,3,5,1,0,2,6,19,7
21157,B00KV4Q4U0,4,3,5,1,0,1,2,9,17
21158,B00KV5D038,3,2,5,1,0,7,1,1,3
21159,B00KV69FVS,4,3,5,3,0,1,4,5,4
21160,B00KV7CN2U,3,1,5,1,0,2,1,1,22
21161,B00KV7E6T8,4,1,5,1,0,6,1,3,26
21162,B00KV7RJBK,4,1,5,1,0,1,3,4,6
21163,B00KV8R7JS,4,3,5,2,0,1,1,29,6
21164,B00KV9DBN8,4,3,5,1,0,1,2,7,7
21165,B00KVA37U4,4,3,5,1,0,2,5,2,7
21166,B00KVA37Z4,4,1,5,1,0,1,1,6,22
21167,B00KVC09A8,4,3,5,1,0,1,1,8,4
21168,B00KVCAEF8,4,2,5,2,0,1,1,5,5
21169,B00KVCLDI0,4,3,5,1,0,2,1,9,15
21170,B00KVD3J2W,3,1,5,2,0,1,2,5,3
21171,B00KVF3KEC,4,1,5,1,0,1,1,5,19
21172,B00KVIAP9W,4,4,5,3,0,3,1,2,16
21173,B00KVJAZUK,3,1,5,1,0,2,4,3,60
21174,B00KVJAZVY,4,4,5,1,0,2,1,87,4
21175,B00KVLA6K2,4,1,5,1,0,2,1,13,16
21176,B00KVLABVQ,4,4,5,1,0,1,2,42,5
21177,B00KVLAE0E,4,4,5,2,0,1,3,4,5
21178,B00KVLXHDK,4,3,5,2,0,3,1,3,5
21179,B00KVP86PK,5,5,5,2,0,2,10,4,5
21180,B00KVP88SA,4,4,5,19,0,1,1,8,13
21181,B00KVPCMLY,4,1,5,1,0,4,10,6,34
21182,B00KVPU5LS,4,2,5,1,0,2,6,12,3
21183,B00KVPUCP2,4,1,5,5,0,1,4,51,4
21184,B00KVQDCNU,3,1,5,1,0,2,1,12,10
21185,B00KVQHMOA,4,1,5,1,0,1,1,2,19
21186,B00KVRARDC,4,2,5,2,0,1,1,8,3
21187,B00KVRAUAW,4,1,5,1,0,3,1,2,5
21188,B00KVRDH5M,4,3,5,3,0,1,1,11,5
21189,B00KVT8JL2,4,1,5,2,0,1,1,11,5
21190,B00KVTOCK4,4,1,5,4,0,3,2,4,29
21191,B00KVU6DKA,4,2,5,1,0,9,2,14,5
21192,B00KVU6JZE,4,4,5,1,0,1,3,2,6
21193,B00KVY2Z3U,4,1,5,1,0,2,7,5,5
21194,B00KVZXF0G,5,5,5,1,0,3,1,3,6
21195,B00KW09II8,4,1,5,1,0,2,3,17,9
21196,B00KW0RCFO,4,1,5,2,0,2,16,7,73
21197,B00KW273Y2,4,2,5,1,0,2,6,20,6
21198,B00KW2CKY0,3,1,5,2,0,3,2,4,8
21199,B00KW2E6P6,2,1,5,3,0,1,1,7,6
21200,B00KW2E6TW,3,1,5,3,0,4,2,7,7
21201,B00KW2LYK6,5,5,5,2,0,9,1,4,6
21202,B00KW95KCW,4,2,5,1,0,3,1,33,11
21203,B00KW96P4O,3,2,5,1,0,1,2,2,5
21204,B00KWC31EI,4,1,5,1,0,2,1,1,8
21205,B00KWGAZBG,4,4,5,3,0,1,4,2,4
21206,B00KWGIMA2,4,2,5,1,0,1,7,11,14
21207,B00KWI7Q16,3,1,5,4,0,1,2,15,17
21208,B00KWJKDJ2,3,2,5,1,0,1,1,2,8
21209,B00KWKUBOS,5,5,5,1,0,7,1,3,5
21210,B00KWLZ3RC,4,1,5,2,0,1,2,11,9
21211,B00KWMXK6M,3,2,5,5,0,1,1,5,4
21212,B00KWMXK76,4,4,5,4,0,1,2,21,4
21213,B00KWNDS68,4,4,5,3,0,1,1,1,2
21214,B00KWNVO4Q,4,3,5,2,0,2,1,5,4
21215,B00KWNW03U,4,1,5,2,0,1,2,7,34
21216,B00KWPU49U,4,3,5,1,0,1,3,2,7
21217,B00KWR8PJ4,3,1,5,1,0,1,2,3,7
21218,B00KWRFQKU,4,1,5,1,0,1,4,11,109
21219,B00KWRJDE0,3,2,5,1,0,2,18,3,3
21220,B00KWRRE32,4,3,5,4,0,1,2,4,8
21221,B00KWSOFJ2,3,1,5,3,0,1,2,2,11
21222,B00KWSPMU8,3,1,5,2,0,3,1,3,8
21223,B00KWSR0SA,4,4,5,1,0,3,1,6,10
21224,B00KWSU79E,3,1,5,1,0,6,1,13,9
21225,B00KWSX0CU,3,1,5,2,0,2,1,3,45
21226,B00KWSYLZU,4,2,5,1,0,1,4,6,8
21227,B00KWT7V2O,4,1,5,1,0,2,2,31,28
21228,B00KWV0FUM,4,3,5,1,0,1,9,5,15
21229,B00KWVIGMG,3,1,5,4,0,2,1,217,11
21230,B00KWVJA8K,3,1,5,3,0,2,1,2,12
21231,B00KWVL7RC,4,3,5,1,0,2,3,3,9
21232,B00KWVMYSI,4,3,5,1,0,1,2,6,6
21233,B00KWWBQLS,4,3,5,1,0,1,2,2,4
21234,B00KWWFWHM,4,1,5,2,0,7,7,9,28
21235,B00KWXNVNI,4,4,5,2,0,4,1,2,6
21236,B00KWYH5VQ,4,1,5,1,0,6,4,4,5
21237,B00KWYHETO,4,4,5,5,0,1,2,4,6
21238,B00KWZPA7G,3,2,5,2,0,7,2,2,2
21239,B00KX0BLFA,4,4,5,1,0,1,1,2,4
21240,B00KX5CCA8,5,5,5,2,0,2,6,5,4
21241,B00KX5GSWG,4,3,5,1,0,1,2,1,8
21242,B00KX5TV70,5,5,5,2,0,1,1,6,3
21243,B00KX681S4,4,4,5,1,0,1,1,2,2
21244,B00KX682RE,4,1,5,4,0,1,1,10,5
21245,B00KX7OMW2,4,1,5,1,0,2,2,3,25
21246,B00KX8MPAW,3,1,5,1,0,5,1,2,42
21247,B00KX9QCFU,4,1,5,7,0,2,1,7,12
21248,B00KXB4MAK,4,3,5,1,0,2,1,3,7
21249,B00KXBY1H4,4,4,5,1,0,1,2,7,5
21250,B00KXD0TQO,5,5,5,1,0,2,3,6,4
21251,B00KXDMA6Q,3,1,5,2,0,1,1,74,46
21252,B00KXDY20I,4,2,5,1,0,3,4,11,8
21253,B00KXDY65O,3,1,5,2,0,1,1,24,25
21254,B00KXE5DV4,4,4,5,1,0,1,1,3,6
21255,B00KXEU918,4,4,5,4,0,1,3,6,9
21256,B00KXEV264,4,3,5,3,0,12,2,2,16
21257,B00KXEVQIS,4,1,5,5,0,1,3,13,8
21258,B00KXEXZSW,4,1,5,4,0,1,1,44,7
21259,B00KXFO7WY,4,1,5,7,0,1,1,3,11
21260,B00KXFOO04,4,3,5,3,0,1,1,133,19
21261,B00KXHGV5S,4,4,5,5,0,1,5,28,5
21262,B00KXHVK0O,4,3,5,2,0,3,1,7,7
21263,B00KXJKB4I,4,1,5,1,0,4,2,27,20
21264,B00KXJY19O,4,4,5,2,0,2,4,188,5
21265,B00KXJY1HQ,3,2,5,2,0,4,1,4,4
21266,B00KXJY1LC,4,2,5,1,0,1,1,5,13
21267,B00KXKJRTC,4,4,5,1,0,1,1,2,9
21268,B00KXKR712,3,1,5,1,0,1,1,49,28
21269,B00KXMM84Q,3,1,5,1,0,2,3,4,5
21270,B00KXMQOBE,4,2,5,5,0,1,1,13,8
21271,B00KXMQUI6,3,1,5,1,0,8,2,12,4
21272,B00KXN1CT2,4,1,5,1,0,1,1,13,15
21273,B00KXOV5KC,4,1,5,2,0,2,1,4,30
21274,B00KXPEUL2,3,1,5,1,0,1,1,10,3
21275,B00KXPU1WO,3,1,5,1,0,2,1,3,10
21276,B00KXPU1YC,4,4,5,1,0,2,1,6,3
21277,B00KXQULG4,4,2,5,3,0,1,1,8,18
21278,B00KXWLP7C,4,4,5,1,0,1,1,16,6
21279,B00KXWTRM2,3,1,5,1,0,1,7,3,5
21280,B00KXXF1F8,1,1,4,1,0,1,1,26,7
21281,B00KXZ1GSW,4,1,5,1,0,1,2,11,4
21282,B00KY1FWGW,3,1,5,1,0,3,4,25,3
21283,B00KY3ZX64,4,1,5,3,0,1,1,7,14
21284,B00KY47DRA,3,1,5,1,0,5,1,6,14
21285,B00KY4CWT4,4,2,5,1,0,1,2,6,7
21286,B00KY4Q7DG,4,1,5,1,0,1,3,7,36
21287,B00KY4Q7Y0,3,1,5,2,0,1,2,4,2
21288,B00KY4S86K,4,1,5,2,0,1,4,1,14
21289,B00KY4TQ0M,3,1,5,2,0,1,1,3,47
21290,B00KY4TQS4,4,1,5,8,0,1,7,6,25
21291,B00KY4TS0U,3,1,5,3,0,2,5,50,17
21292,B00KY4TSIW,3,1,5,1,0,1,2,21,9
21293,B00KY6CXJ6,4,1,5,15,0,2,1,9,14
21294,B00KY6CZGC,4,2,5,1,0,4,1,6,7
21295,B00KY6P50U,3,2,5,2,0,1,5,29,3
21296,B00KY7DIEE,4,3,5,1,0,3,3,5,4
21297,B00KY8641W,4,1,5,2,0,1,1,6,4
21298,B00KY90HX2,4,4,5,1,0,1,1,12,6
21299,B00KY9HAX2,3,1,5,1,0,2,1,14,7
21300,B00KYBUB9K,4,4,5,2,0,1,10,33,3
21301,B00KYBUDDO,4,3,5,1,0,1,1,17,6
21302,B00KYGF8TI,4,2,5,1,0,2,1,2,9
21303,B00KYHTTHE,4,3,5,1,0,1,2,6,8
21304,B00KYMHW32,3,1,5,1,0,5,2,3,6
21305,B00KYMMGCO,3,1,5,4,0,2,1,5,5
21306,B00KYMMH6O,4,4,5,1,0,1,1,14,2
21307,B00KYT6CCW,3,1,5,2,0,1,7,140,9
21308,B00KYU7FEA,4,2,5,1,0,1,1,8,8
21309,B00KYUQE42,3,1,5,1,0,1,2,3,5
21310,B00KYUWA9A,5,5,5,1,0,5,18,3,3
21311,B00KYVEM1I,4,1,5,1,0,2,1,3,20
21312,B00KYVMY1I,4,1,5,1,0,2,1,4,139
21313,B00KYYT3ZK,4,1,5,5,0,14,1,68,21
21314,B00KYZMYNM,4,1,5,2,0,1,1,7,8
21315,B00KZ0LVZS,4,3,5,1,0,14,3,4,14
21316,B00KZ228NA,4,4,5,1,0,11,1,3,5
21317,B00KZ4MIII,4,2,5,1,0,4,3,12,32
21318,B00KZ76XZE,4,1,5,1,0,3,1,109,5
21319,B00KZ7WQKK,3,1,5,1,0,4,1,3,4
